oil_type,contrast_dB,thickness_proxy,area_growth_rate,weathering_indicator,VV_VH_ratio
Light Crude Oil,-9.831548405437458,0.6026087440960004,0.3843790025881575,0.7316087822108933,10.994185257874975
Light Crude Oil,-9.181676990329692,0.2846411887055448,0.322442003838225,0.7349615331028385,12.200249128592057
Light Crude Oil,-12.56796740555107,0.3734363554910189,0.22519090171513373,0.7291658933189046,12.434008358464476
Light Crude Oil,-9.204268550365414,0.5635245536603957,0.19737576246971,0.7610235005693996,12.712113157259836
Light Crude Oil,-8.546934320594508,0.4817959568914344,0.4830743824831262,0.7493195688489879,10.547496205119662
Light Crude Oil,-8.702033429116819,0.5752483377074219,0.24118914010756903,0.8089272246931098,12.573050558574016
Light Crude Oil,-11.810974005198416,0.5299671977337926,0.25939708455872845,0.7537179814541736,13.416322260377722
Light Crude Oil,-8.765805543429819,0.6665252233944695,0.2821293115436504,0.7624817823053874,13.207413860456022
Light Crude Oil,-9.11681516267128,0.5778774307977782,0.24053270128378312,0.6577431580978781,10.031266964495531
Light Crude Oil,-8.710309060355943,0.5325251675854344,0.41792631585792295,0.7791140004355883,11.57280666502885
Light Crude Oil,-10.413815624801133,0.5432850402519974,0.4110753172414642,0.7755184973803942,13.626716287285932
Light Crude Oil,-9.25426743743789,0.45333810318243545,0.22630986477682008,0.6944103533386404,11.882113806046771
Light Crude Oil,-8.751986845753061,0.48707025429644923,0.28663722702732286,0.6223305947027855,13.412428520327236
Light Crude Oil,-8.908178325307546,0.4825556065714718,0.22525707467507952,0.5668086889608913,13.961946288824016
Light Crude Oil,-8.334433550241831,0.33760821574300326,0.3763142300709657,0.7922481170233109,12.186564183451395
Light Crude Oil,-7.08226692509789,0.5216719642122883,0.15831764720508099,0.7365169001048321,12.367345952569094
Light Crude Oil,-9.723956218533786,0.5573558836877425,0.1332334733809138,0.7990566827442789,10.682817444591821
Light Crude Oil,-10.181935350140439,0.4886175227692523,0.34329729280436355,0.7163924063593429,10.886011251341433
Light Crude Oil,-9.607307149430266,0.3866957652622538,0.277532009837013,0.8075021214510909,11.993605593534186
Light Crude Oil,-7.968702894288656,0.6455401337726192,0.24119814809630327,0.6813426746944635,15.256789291593742
Light Crude Oil,-7.266787905624065,0.33275954741876473,0.33871483160609067,0.7000559992339696,13.239679666288144
Light Crude Oil,-9.893974520982066,0.4160391627959328,0.23239292847063903,0.6428071453801567,13.222986250213522
Light Crude Oil,-10.417441407778655,0.4377386100040681,0.12109876094985583,0.8007117823412373,13.90654514914671
Light Crude Oil,-9.392488117036544,0.4702050635186777,0.3453221902282897,0.8474482007378256,12.612916121345876
Light Crude Oil,-9.837050330970138,0.3381177428013559,0.1884873737336512,0.7073219450312465,11.01700871519881
Light Crude Oil,-8.76603875281109,0.4447075983763766,0.19418535687055882,0.5822968368546928,14.343531764059845
Light Crude Oil,-7.9332147009796286,0.6730517951827958,0.3539950900755103,0.657000859138516,13.985011383734907
Light Crude Oil,-9.039681601634122,0.5220841770290353,0.2957175620924481,0.4053095780715985,14.40710251844228
Light Crude Oil,-8.410795264850696,0.532982306086851,0.29382239377294395,0.716342782038613,11.104081596230628
Light Crude Oil,-8.260104777231275,0.36929016556008676,0.3186068432470547,0.7561573470571105,11.701996299265646
Light Crude Oil,-8.55495864903477,0.40086656077657495,0.20341732291040357,0.7236717121026393,13.017824481931578
Light Crude Oil,-11.249838786602053,0.5522020635110767,0.24567984996236628,0.6807193912692587,9.990723114652445
Light Crude Oil,-10.02194068822405,0.5966125325530311,0.3032863373980213,0.6617221598290441,11.825267471053447
Light Crude Oil,-8.412945810402839,0.5440494496163337,0.2924972999603199,0.8092959110896668,13.45569395536
Light Crude Oil,-8.503953565043526,0.505461178291007,0.3657321095119539,0.7314267421801183,13.591200107708922
Light Crude Oil,-7.920526347914031,0.3981746098582271,0.19140368292582935,0.6298750455595923,13.464208035100382
Light Crude Oil,-10.891570796125494,0.5394757389107994,0.3362543091092961,0.8162648058686193,12.270508035995832
Light Crude Oil,-10.611851268700681,0.4040645039351877,0.1818004478102175,0.6462056033666859,11.72564764886411
Light Crude Oil,-10.398529831465268,0.6470661990652289,0.16747186280475587,0.834610342386248,13.77774454715901
Light Crude Oil,-7.922036940373157,0.430623339250325,0.33424508791769014,0.5722628866449382,13.366360552550624
Light Crude Oil,-9.088781737843522,0.45906797854133147,0.17762551533437307,0.4522493881370983,10.442188714446367
Light Crude Oil,-7.664642165264512,0.4597166571525196,0.28306711428849524,0.7655554358288452,14.708503317174397
Light Crude Oil,-7.409994414065234,0.40276649961838124,0.10574294285625933,0.9359614259100103,15.403487417489181
Light Crude Oil,-8.773855684284861,0.37295117544181783,0.39632265338939393,0.6892016313987389,11.830528315340084
Light Crude Oil,-7.926649388273845,0.5334374746873298,0.18141850889850547,0.6675258064918026,12.991729392992019
Light Crude Oil,-8.387697333113978,0.5262016574358476,0.39334229544758637,0.6638283012182735,12.268004662828607
Light Crude Oil,-13.05069492021312,0.4550349806157186,0.3763902908575644,0.6609605532882857,11.300658912424332
Light Crude Oil,-10.249743542129782,0.6003365892729146,0.3548463273540571,0.7825414597823085,9.410679057063165
Light Crude Oil,-9.19254005191876,0.47198889922499937,0.27194282934014474,0.6383972456282043,11.480843592329977
Light Crude Oil,-7.980426260752018,0.3087148646652171,0.47772947680304534,0.7483841125026461,11.93650215650968
Light Crude Oil,-7.911799024352489,0.3548165254831565,0.23352990948489857,0.6878924567609446,14.048340555648267
Light Crude Oil,-9.055795897351869,0.5450054671185146,0.2410421004063872,0.7486842068967491,14.515859389461685
Light Crude Oil,-7.805367969991063,0.4918544012222121,0.36754908472654696,0.7577516954607212,12.759881507545913
Light Crude Oil,-7.66565596696751,0.6104477703837466,0.28728414031251154,0.7641879061477769,11.425357618260309
Light Crude Oil,-10.107686875578693,0.47305062442960133,0.2923721848260417,0.5338419010822008,13.29049883912508
Light Crude Oil,-12.320790507122878,0.7714816939486322,0.4501879133796319,0.6738991275827686,12.01413954084566
Light Crude Oil,-8.636433751695261,0.4410839612011058,0.31926191475869364,0.6856000022298339,11.858590924153551
Light Crude Oil,-8.782246723823233,0.36864722016460055,0.3039569724133648,0.7163447746617477,12.19327443203387
Light Crude Oil,-9.258996906523386,0.6137857775969372,0.2646347445118449,0.722732590682319,13.945946300888318
Light Crude Oil,-9.095251368024375,0.5214463267467552,0.29036153636851025,0.8237369793563599,11.613413157620558
Light Crude Oil,-7.459974507254153,0.4896412105352935,0.2140540276551983,0.7679373170574121,11.542998249366516
Light Crude Oil,-8.255398921081005,0.2270595615076266,0.30052052618949465,0.6540394701242519,10.405111970203082
Light Crude Oil,-9.66388920220776,0.44262968557073484,0.29520142051494186,0.5632673538715044,12.47441067038957
Light Crude Oil,-7.360542257753054,0.5280928496947827,0.3808988609229009,0.8094562454613795,13.854734268276266
Light Crude Oil,-6.755833568614434,0.45007980017240695,0.22815160148388833,0.7783465648324734,13.0623993294861
Light Crude Oil,-8.069189640461174,0.6889282454250252,0.3011369908798494,0.7426156559646184,10.529417622774787
Light Crude Oil,-6.437614651228851,0.4663455078790889,0.269178407183917,0.6653250108991757,11.032656212033492
Light Crude Oil,-9.875324458617179,0.44762957171104745,0.1634204071949055,0.6214682079736761,14.92344466717143
Light Crude Oil,-8.117213827630358,0.5925904176727718,0.4177208787416915,0.883413456436239,9.342866172834235
Light Crude Oil,-10.475859738343848,0.4196276339105315,0.25302702035104024,0.669943060941475,11.329533670790939
Light Crude Oil,-8.736829304241535,0.5035295390745216,0.22771652048217503,0.482445122301243,10.510696941931952
Light Crude Oil,-9.65908638397509,0.47529205631922805,0.1870332540689463,0.6509193533503579,10.30351891727162
Light Crude Oil,-9.150983221857999,0.39269086716373847,0.21510953436295352,0.569131586901086,11.769748956645325
Light Crude Oil,-10.039737323942878,0.5906784266675429,0.3405850266692899,0.6930148131816356,10.803771753984318
Light Crude Oil,-8.543375633620437,0.5690700889348638,0.314268841220163,0.860370185546693,12.689455977112225
Light Crude Oil,-7.903671338918359,0.5133565415535978,0.36756644532569765,0.6203218767330825,11.31240245518081
Light Crude Oil,-8.580763735821144,0.5342099481557382,0.35076118229432474,0.8100392892278728,9.862543242276882
Light Crude Oil,-10.169343057132355,0.5229572641074253,0.22756363681965391,1.0,12.773579428755204
Light Crude Oil,-9.09399701871619,0.4484530726916141,0.2519837716806955,0.7030140661315177,12.167972898931886
Light Crude Oil,-9.548038973632215,0.47268477534800984,0.43442845752345965,0.8384504962651034,12.378050969902315
Light Crude Oil,-10.609511672684086,0.5538503156639043,0.4554282441611026,0.8369781101962378,13.1016387792145
Light Crude Oil,-7.293092453657014,0.5053384272479021,0.3628102969833705,0.6319224433674819,12.438398184233568
Light Crude Oil,-7.404558907235371,0.4410576588513109,0.21385565705357135,0.7097488939023696,11.660006694414001
Light Crude Oil,-8.221022734715495,0.45467404740529577,0.4718439615602714,0.5710323902038944,13.880602179329601
Light Crude Oil,-9.917819073969724,0.32040172654159765,0.3237875156348867,0.6745392013986116,10.335585948145454
Light Crude Oil,-11.017652270058317,0.4991639212728543,0.39758368916238174,0.7584953493086444,12.085059973258899
Light Crude Oil,-8.425382912138717,0.4972785867622143,0.15702757569696288,0.5579106014776556,11.695247206522982
Light Crude Oil,-9.19278394363929,0.5850982678506765,0.3757304223774747,0.7605133015758949,11.579575930384228
Light Crude Oil,-10.656782604132168,0.5412071137066023,0.3525169313262168,0.46114685375223136,10.748492720126006
Light Crude Oil,-9.829265252872675,0.5118350201123436,0.2196639567234306,0.6961865431175359,11.68419758947051
Light Crude Oil,-9.190979365845273,0.4283605706299254,0.2361014945933322,0.5919732940219307,12.570101160860748
Light Crude Oil,-8.314676845690357,0.4229382049874661,0.45206400960170445,0.6685398552557951,14.295278435694842
Light Crude Oil,-9.770552608597924,0.2973422223400564,0.34021978249123513,0.7248545105118986,12.051590692961375
Light Crude Oil,-9.770678974132787,0.4965427774514181,0.24887405421304726,0.6697650433668249,13.262448383647612
Light Crude Oil,-8.778939324563888,0.5609951387331977,0.276813149337421,0.6657982654195225,10.269776203667035
Light Crude Oil,-9.444043935081837,0.1678885444410861,0.2409778033694365,0.691812582280916,12.845510481405235
Light Crude Oil,-9.322413453029949,0.5347673542245,0.08202113386097543,0.694316314779305,9.480745810629895
Light Crude Oil,-10.4499642187912,0.4812834452136139,0.4276263987873554,0.7371206763470058,12.027346495705675
Light Crude Oil,-9.023436467360522,0.4286371106795533,0.24560165866273162,0.7427376045470797,9.921959222333259
Light Crude Oil,-8.288335139660374,0.4611492932881147,0.3825557074869565,0.7961093457232084,9.490373981241389
Light Crude Oil,-9.697896915872661,0.4144472312059376,0.11872720349268569,0.5967466723790589,15.66188376789801
Light Crude Oil,-8.268588124545072,0.6917287968605754,0.38290984400183353,0.6258156838991524,11.427343204988935
Light Crude Oil,-8.293876583711631,0.5437506203473036,0.2422657984291666,0.5490006829420793,16.93164178108311
Light Crude Oil,-9.169379606811367,0.467426110681738,0.3113334463905302,0.6757271410688971,12.184093361558226
Light Crude Oil,-7.455663256660297,0.4875451520313576,0.18372895606722384,0.6838356205521389,11.303397327885135
Light Crude Oil,-7.291321275303779,0.617111906473757,0.31075250004307986,0.5721264145180743,10.161161604840082
Light Crude Oil,-8.981852086098536,0.5336322969321281,0.2625377180673945,0.6519830415792766,11.11080115023203
Light Crude Oil,-9.028072752292735,0.2617237647926935,0.189867337123029,0.637294915455265,13.811254792427881
Light Crude Oil,-9.976576370314715,0.5180468141831206,0.3226542750930996,0.8297916505660762,13.893866110446226
Light Crude Oil,-9.069003562553899,0.4524515258810557,0.23361668971743096,0.6758936777534219,11.3489499685146
Light Crude Oil,-8.335647108770122,0.5420309817485204,0.35918011911450154,0.8259283711436168,14.794303682100265
Light Crude Oil,-8.850403927910932,0.6099463771395653,0.26483398161657845,0.8185006983583015,13.592263735763767
Light Crude Oil,-7.78990083606841,0.5094069841191524,0.2331641836009111,0.5605471562134523,11.939944188718352
Light Crude Oil,-7.160384949300981,0.4690155098635927,0.37851265854600546,0.784395140051893,11.57447066860924
Light Crude Oil,-7.420386194976577,0.20913392555194962,0.1777249721261825,0.608436770364154,10.770427465698916
Light Crude Oil,-8.596484458576926,0.5290037803053902,0.3393990572175008,0.7596081494132486,10.574843146281527
Light Crude Oil,-10.461811280168783,0.5396319682007863,0.23697679263535606,0.5429524954632029,13.457016426812222
Light Crude Oil,-7.325877712197243,0.6557160889698659,0.318700772147472,0.7625932095972903,14.054802335042867
Light Crude Oil,-9.769698948028122,0.6110677684054092,0.32753962341432086,0.7913711652342591,12.279139531313902
Light Crude Oil,-7.444491948302398,0.5223523762541536,0.15160209405325822,0.8451926632314721,10.578703888541831
Light Crude Oil,-7.496330147707303,0.4909757118559678,0.4176010985197707,0.8134768614866764,12.645214461473056
Light Crude Oil,-8.389757618847444,0.5422628617192566,0.0986175243718922,0.7118330218898202,10.325903735892158
Light Crude Oil,-8.794575427505205,0.38570574536167845,0.18150480587739248,0.8604934501753901,13.604171082186285
Light Crude Oil,-9.004971101932986,0.5184768650249024,0.2752083974256991,0.7569876375979522,10.985918450176793
Light Crude Oil,-7.807511684558452,0.47469131589858893,0.2580153004168771,0.7021713018484842,11.113279755111584
Light Crude Oil,-8.60558118060422,0.44626374106866,0.3468523602818836,0.8216006538911476,10.92101746978774
Light Crude Oil,-9.156690548754206,0.5461330713035422,0.25641426450185933,0.7464320560826665,12.83309829097761
Light Crude Oil,-7.700085868446835,0.4394009953915088,0.20572247597695253,0.6692422610436256,10.548371490679349
Light Crude Oil,-8.322602155143004,0.3838248699823589,0.5333016418252688,0.829592786157375,12.018863654400471
Light Crude Oil,-7.959126608402429,0.3363198135689208,0.5523373331399558,0.640978538779951,11.819253879150962
Light Crude Oil,-11.227119944626123,0.5486287304740894,0.18936558429228909,0.7101655761566029,11.183588350613192
Light Crude Oil,-10.293292721916412,0.4195638498237383,0.3225788034085521,0.5718509027131174,10.876782493464635
Light Crude Oil,-8.204071942482626,0.7602479874874314,0.34775888195530047,0.6082738357822712,11.449328744891533
Light Crude Oil,-8.962093192616907,0.4650575049364293,0.3903058166736933,0.7217473483014224,13.361778577364806
Light Crude Oil,-9.377332548357154,0.6325500219721256,0.2833514415718454,0.6028810130862008,15.265980571563333
Light Crude Oil,-11.18997329635334,0.42612612746950723,0.23729721481696053,0.9508306273056563,14.710288326219768
Light Crude Oil,-7.207286227629363,0.4669341337623668,0.5426178003841775,0.7368352003840971,13.465895055454684
Light Crude Oil,-8.784365542672552,0.49505334286767483,0.27482213260736205,0.6790360006580838,12.912737473017119
Light Crude Oil,-8.559360241469534,0.4968528629796316,0.45095239926988545,0.4033246931259269,12.764830871881793
Light Crude Oil,-8.138713552009225,0.6146962868255169,0.29351285589466386,0.7207920067383957,13.478922574972081
Light Crude Oil,-7.210600314863784,0.4699464014821232,0.32669757831275603,0.8678573964348757,8.813959386181724
Light Crude Oil,-9.828015119777502,0.6465835978602963,0.4092537833608303,0.7522445210926694,11.32710469033632
Light Crude Oil,-10.058182198782504,0.4408784380757626,0.4548008220818692,0.6371557310844653,12.152134446359486
Light Crude Oil,-9.904449173834095,0.5842774030099027,0.24612737196535586,0.6902406109845586,9.474926800435762
Light Crude Oil,-10.936041883445927,0.5007673193321507,0.1674842844802238,0.9105086639334502,8.907715331831625
Light Crude Oil,-9.960210358396925,0.5016700867267551,0.26348670622042153,0.5895854543336081,10.563108240757098
Light Crude Oil,-10.188784892999086,0.4713278305179937,0.4951929089517424,0.7077937296558209,13.774350734081287
Light Crude Oil,-8.39162838500623,0.611386239798222,0.020003569740641432,0.669554197885177,13.96070313472607
Light Crude Oil,-9.6860829872992,0.6762473164869612,0.44838901537677617,0.6530869283872537,11.245254721430465
Light Crude Oil,-10.216327010825362,0.43704057681362024,0.17674109358310847,0.7428811180433005,9.81593025998035
Light Crude Oil,-8.275520380571734,0.5628078696900248,0.13387955948160774,0.8549818606328339,12.770413941622833
Light Crude Oil,-8.100362374266158,0.4241334798457228,0.36223791184731186,0.8126393449722065,11.852087401492984
Light Crude Oil,-6.5976930489019665,0.5044064634912938,0.41407858004524745,0.7293008807258654,12.878282299285301
Light Crude Oil,-11.005598721161727,0.5371053738215363,0.22650248987427338,0.6153601694222312,14.616154776698968
Light Crude Oil,-9.256524297674819,0.39966981690245035,0.2640868371891125,0.5699549771078086,14.150826702294404
Light Crude Oil,-9.834816892999818,0.5529299933943669,0.4356106714210325,0.649984731878527,12.798033648409179
Light Crude Oil,-10.236103265885315,0.7445769569113684,0.3936380134616622,0.6807393561239193,10.840749403666555
Light Crude Oil,-9.136795863407551,0.4660016277648481,0.49529445539995065,0.5774465277785097,12.202202134935305
Light Crude Oil,-9.022005679960452,0.48825896996551305,0.2891383345061658,0.6883929189879516,13.309599099498149
Light Crude Oil,-8.269218664209077,0.5418911611372786,0.001,0.7299794874163164,9.516540959744876
Light Crude Oil,-8.22441580423701,0.6474497367570514,0.2073760887411449,0.6738219277657292,11.100966442420505
Light Crude Oil,-7.5174818690918395,0.5095027885272073,0.47283293805663335,0.7413754202947387,12.36367527095373
Light Crude Oil,-8.918151860876597,0.5817992099257336,0.12623138017546565,0.708534395552051,11.894930334408052
Light Crude Oil,-8.12949740741068,0.48122983941259634,0.19612655658373299,0.7007350674919699,10.375739206697485
Light Crude Oil,-11.310314655104982,0.5727122481485493,0.35790615726946706,0.7467090943993574,13.954392632918717
Light Crude Oil,-9.79803826836471,0.35688858572287446,0.29299702231919555,0.6652499700294089,10.736556424844897
Light Crude Oil,-9.095818984185355,0.43883948537954154,0.11639947166431686,0.6558823309206239,10.295437249944214
Light Crude Oil,-8.722022314066892,0.4343965241759345,0.41116314741410515,0.8603866067267866,13.019072059517859
Light Crude Oil,-10.861231418379983,0.650519599887904,0.4575720450373765,0.7018790511307941,13.984389240503297
Light Crude Oil,-9.662010165656014,0.31337540651504103,0.22397155613784062,0.8729300866044756,9.763380114582791
Light Crude Oil,-9.000574461682207,0.5034143893340213,0.24870257560321882,0.6556478400162884,12.108373701354305
Light Crude Oil,-9.674594810321672,0.3577941502832069,0.3215031942943456,0.8073366582444972,13.304358777980132
Light Crude Oil,-9.971682560867773,0.37487720846223244,0.2715812117845221,0.8567791509795664,12.968397118439318
Light Crude Oil,-8.15524238784692,0.5889856951785495,0.3420766562518586,0.7120608547613578,12.993460344971952
Light Crude Oil,-9.655399325061623,0.3585536988633679,0.3722996934624323,0.8237738105749225,10.322652090965953
Light Crude Oil,-8.01369422110092,0.668076571338819,0.29977537982428787,0.6181997815258253,12.184528010290133
Light Crude Oil,-9.660640761840842,0.43832698900435985,0.34331840672715425,0.5396270524970105,9.834106616261659
Light Crude Oil,-8.976850943551268,0.4977691461087569,0.3343554577039936,0.8875225388483388,12.156771054113731
Light Crude Oil,-8.282193419598247,0.4024467064385368,0.3767937663516537,0.6473609134889322,12.107131248871639
Light Crude Oil,-9.130618350082994,0.6032974234914031,0.16900234456250005,0.471676136538496,11.679850954368113
Light Crude Oil,-8.437762491713851,0.51522693758075,0.4232204237413911,0.7437372674179668,11.15422750221021
Light Crude Oil,-11.790504184967617,0.47626877658047817,0.4027959002257798,0.6607952217332885,12.042480395516646
Light Crude Oil,-8.49436769483195,0.3984707625750184,0.36232358966388173,0.8637121790001705,11.74077997215989
Light Crude Oil,-10.354877306198762,0.49333989729780264,0.07756158913911311,0.7336903263976615,12.678411566472867
Light Crude Oil,-6.989236447385325,0.4806005207433375,0.340848533814647,0.6138711897614099,11.465359319212382
Light Crude Oil,-10.830222523994637,0.48052103787167644,0.2694690846481435,0.7299199766088895,11.064604679501041
Light Crude Oil,-8.89998557882989,0.46666199443923345,0.26685006117004856,0.708036232596303,12.060784413475515
Light Crude Oil,-8.086591153138034,0.4879356965870165,0.2650114650876997,0.6819192554912773,10.92800382473851
Light Crude Oil,-9.431893312280005,0.7031158713073231,0.20873212393041327,0.672134366612069,11.418767005095464
Light Crude Oil,-9.296605934693279,0.4668760691121605,0.3279240101221,0.5289824898608205,13.555757208798006
Light Crude Oil,-8.240900640429363,0.3757128413936865,0.07309227270475983,0.6022927853858598,11.636000307859316
Light Crude Oil,-5.90364972157107,0.5543256964974274,0.11924103508185421,0.6310344495099055,11.920181345590525
Light Crude Oil,-8.695579734842283,0.3685251139689577,0.28650097720229384,0.6282360862389459,10.344362156096524
Light Crude Oil,-8.688485223961255,0.5773877173442822,0.3841041276961619,0.7574386351133876,11.253945700289606
Light Crude Oil,-8.142540286243793,0.5309054438104288,0.3133941882952013,0.6388306878298201,11.254685808987707
Light Crude Oil,-8.911335676650536,0.7439874466985502,0.33012424800913903,0.6388811497749713,10.751415832545836
Light Crude Oil,-9.590119935187444,0.7177293447549066,0.26007433540540376,0.7906870534610284,11.436107631792966
Light Crude Oil,-8.686578550464446,0.5791745274008723,0.24280971501900758,0.635888834584723,14.488304541682995
Light Crude Oil,-7.818488526125044,0.5790672318690728,0.37872762931229137,0.7459575488311065,15.026663719762597
Light Crude Oil,-8.947310037747412,0.5577262367200919,0.15490870714059873,0.6175039313408759,10.198771500247439
Light Crude Oil,-7.4711236997806205,0.244745984797925,0.2597689977247277,0.4006293397339376,10.753068156777164
Light Crude Oil,-9.589138739678239,0.6384871093794044,0.3396627939221457,0.6166858476671033,13.59894557959774
Light Crude Oil,-8.97860129456429,0.5037566858707252,0.1797328492228008,0.600998628609686,10.762354050081713
Light Crude Oil,-8.944246472214973,0.5077885726980674,0.45440926635240453,0.7385055167937834,7.9386514594918385
Light Crude Oil,-8.684829614553971,0.3549983643832467,0.20340290753884635,0.618783052827367,11.004992514731548
Light Crude Oil,-10.650179270448364,0.5203482003452288,0.15891977149090405,0.7356667607249846,15.355456615592445
Light Crude Oil,-10.595230870720876,0.4715489695660778,0.047654263748752985,0.6699064707029866,12.964075728947225
Light Crude Oil,-8.13523292237128,0.5077363730284097,0.3889263424758976,0.9546054535942792,14.568457031156399
Light Crude Oil,-9.627025115291564,0.35488960135332615,0.25938485834261965,0.6053017234382652,12.677021321796948
Light Crude Oil,-10.417432247315398,0.4927177567409658,0.38380140545363106,0.6899304127182823,10.580529265878305
Light Crude Oil,-7.5902231308971695,0.31210190552461725,0.26722049441225365,0.6958339976618665,12.023862987599447
Light Crude Oil,-8.783404732706302,0.5610439819809493,0.2964592560954649,0.6631941717856319,11.388615983010457
Light Crude Oil,-9.733818962446026,0.5787543324326865,0.23534715205234852,0.7846771109008244,12.028498623389806
Light Crude Oil,-9.625505768227356,0.5618407215744134,0.2272546075276882,0.7638184040728212,12.319089181787676
Light Crude Oil,-9.715589626910305,0.5528634815334559,0.35465897256886386,0.8157519605809957,13.449220518613943
Light Crude Oil,-8.41047117512846,0.38724090487912366,0.5448586988174057,0.559638378892819,13.423894761423464
Light Crude Oil,-8.482459419736442,0.38258576275188855,0.2875699061121501,0.692124711375536,13.958374073715785
Light Crude Oil,-9.855973080336254,0.4738054993575646,0.06639303949787367,0.8734762793123577,10.394297635469893
Light Crude Oil,-8.60770696291299,0.4898592170278136,0.290199903321666,0.7809861984870875,14.506893690455453
Light Crude Oil,-8.69820759606961,0.5655078017630526,0.33288915367270405,0.8017531423930626,11.30562543077051
Light Crude Oil,-7.709531334700303,0.6110499865647384,0.408253700868291,0.6339852132663524,11.747493548644213
Light Crude Oil,-8.712639613463478,0.3629157955170994,0.45949202080860146,0.6987723466497824,12.425891831407082
Light Crude Oil,-9.692405327672644,0.3673122440632977,0.23959701145252288,0.7219204187633588,13.01014321913054
Light Crude Oil,-8.805850151276736,0.534672401624195,0.2662973625318623,0.7496248566245428,14.224249299578862
Light Crude Oil,-8.154252669073216,0.580954188825294,0.32940163993066307,0.5496844930400397,10.433000204053135
Light Crude Oil,-8.454149039203388,0.4989060948039914,0.3439842886472828,0.8676423417844074,13.089053998844001
Light Crude Oil,-7.489336553108614,0.509468138947073,0.219278432251556,0.6942133840785658,10.792872279421292
Light Crude Oil,-7.130046051873062,0.5790391076535469,0.35205124966282797,0.8235943202228103,8.969915378215163
Light Crude Oil,-8.294234458388809,0.36893542156956266,0.29927443015343386,0.6688292407532785,12.992604918145421
Light Crude Oil,-8.726175253246854,0.6345117173611788,0.2398102839067386,0.7709114389633284,12.243334825348247
Light Crude Oil,-10.962348324085863,0.4081383541476967,0.28501219664778316,0.8112292449891727,12.695584586335672
Light Crude Oil,-10.401000988656858,0.485968377195284,0.5017806448793031,0.7111223334840857,11.509011637391406
Light Crude Oil,-8.409912431092536,0.576339307958197,0.25438316525199406,0.7502574774371437,11.506665754993787
Light Crude Oil,-8.136806877804673,0.5169693157971283,0.3481967827052892,0.6240816453832495,10.76807042389071
Light Crude Oil,-7.865403234408726,0.49206036186145063,0.32850347420993614,0.669360457291348,13.348090161020465
Light Crude Oil,-9.729371976035589,0.48643987600991173,0.37859928127031317,0.8172967699164265,11.214361063459975
Light Crude Oil,-6.648379221652941,0.5313241693693617,0.19570717381912622,0.7369052048589968,11.425501178274812
Light Crude Oil,-8.479117815380187,0.4957143752339662,0.30742736901901446,0.6088406623413853,13.48509184607454
Light Crude Oil,-10.387352840581238,0.3891235104595005,0.3367360349147487,0.8602844247177969,11.47111035440339
Light Crude Oil,-8.15883321275524,0.6073340176863545,0.3814684437294069,0.6688791710826318,10.363429924208889
Light Crude Oil,-11.649057078805626,0.47371595005376066,0.41780873685621744,0.5875834015238065,13.050314771278149
Light Crude Oil,-10.140183036062247,0.5106072576386839,0.37077916141550177,0.6340504563161572,12.255727021045372
Light Crude Oil,-9.498109604070395,0.5705148658938177,0.3235317168484637,0.7056507674429267,14.337524940212967
Light Crude Oil,-8.205232629158038,0.4309648133873711,0.2914136099202238,0.692410121492034,12.120479358937816
Light Crude Oil,-5.970588868071006,0.5370851892710997,0.09640974298952239,0.6457201028283034,9.101441868756288
Light Crude Oil,-9.395757908455007,0.30126897702735717,0.2128409528931572,0.5479278470365879,12.576240266951217
Light Crude Oil,-8.999352764845346,0.5302962307498731,0.28954486114314737,0.5605702249795582,12.770282053882102
Light Crude Oil,-6.693330527676657,0.5409212578606547,0.2574075400682434,0.5571932823894554,10.637899543860053
Light Crude Oil,-8.45635241211353,0.6073118026799375,0.3260866174721976,0.7799887289705982,13.061517366040864
Light Crude Oil,-8.392158730336899,0.4341526404738744,0.31739235119751524,0.6151622196117861,12.026143429437152
Light Crude Oil,-8.602963762719705,0.6678783807386854,0.16902680256323677,0.7481507630991305,14.221854887435391
Light Crude Oil,-8.089382680993443,0.5832945442825042,0.3587694901867812,0.8298334489775416,10.368782747831448
Light Crude Oil,-10.663111999164295,0.4993665859534744,0.08388378964282898,0.8230645804178011,13.831072793243163
Light Crude Oil,-9.52002066610143,0.46292294033394904,0.29276525248493285,0.7052020650439619,12.190760878791428
Light Crude Oil,-8.330121471746036,0.4827373646991522,0.3943193303477794,0.7445947777125302,11.089554831191046
Light Crude Oil,-7.397864798635083,0.3641743013877513,0.29078341891785237,0.7966917401075467,10.915390342631783
Light Crude Oil,-8.628533223879419,0.5543339596999048,0.21394761320187608,0.6927522280405964,11.765244254686184
Light Crude Oil,-9.662085422198752,0.7301674852050775,0.22368936465545242,0.8004930294067882,11.410798474678288
Light Crude Oil,-10.303963426662339,0.5102814243155069,0.36490933843875006,0.7920509575065678,14.343397665982604
Light Crude Oil,-5.465704452077881,0.5250514203755597,0.2336907826174612,0.745287432679489,11.600680574390262
Light Crude Oil,-7.888840644177324,0.3702835703634278,0.5368334542400437,0.7856048094775513,9.473993973305753
Light Crude Oil,-9.850834682777966,0.5816081044113939,0.4176344056171455,0.5727762372768036,13.069538775649423
Light Crude Oil,-11.336807847194308,0.4910664134528954,0.41120468421032064,0.6448484269897019,9.739616551292979
Light Crude Oil,-8.82454224434693,0.4395281133364522,0.36295583660658354,0.6114673567781939,10.84104466552035
